project.project_id	cases.case_id	cases.submitter_id	samples.sample_id	samples.submitter_id	portions.portion_id	portions.submitter_id	analytes.a260_a280_ratio	analytes.amount	analytes.analyte_id	analytes.analyte_quantity	analytes.analyte_type	analytes.analyte_type_id	analytes.analyte_volume	analytes.concentration	analytes.experimental_protocol_type	analytes.normal_tumor_genotype_snp_match	analytes.ribosomal_rna_28s_16s_ratio	analytes.rna_integrity_number	analytes.spectrophotometer_method	analytes.state	analytes.submitter_id	analytes.well_number
TCGA-THCA	95dcd0a2-2fcd-4952-9022-d8143ba61fac	TCGA-EM-A3SY	2a19a202-c53e-44bf-a721-5dff12e33c7a	TCGA-EM-A3SY-01A	a4233f83-1456-4a52-a9bd-53dac8f8dbe3	TCGA-EM-A3SY-01A-11	'--	'--	a967ded0-f04c-4cbb-aab0-2d0fd2712c9c	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EM-A3SY-01A-11D	'--
TCGA-THCA	95dcd0a2-2fcd-4952-9022-d8143ba61fac	TCGA-EM-A3SY	2a19a202-c53e-44bf-a721-5dff12e33c7a	TCGA-EM-A3SY-01A	a4233f83-1456-4a52-a9bd-53dac8f8dbe3	TCGA-EM-A3SY-01A-11	'--	'--	b62a79ca-36ab-4d11-a9bd-07e6c80a868c	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EM-A3SY-01A-11W	'--
TCGA-THCA	a3810f36-d2b4-4a45-ad08-a4dbfb9d27aa	TCGA-BJ-A0ZG	3ac025c9-fec6-4997-8630-085750dc84e0	TCGA-BJ-A0ZG-01A	d6ddd5ce-4f33-4bfe-80ca-ccc14ff8686c	TCGA-BJ-A0ZG-01A-11	'--	'--	629a7b9c-cbae-4c38-8855-fd32174ebd6d	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-BJ-A0ZG-01A-11W	'--
TCGA-THCA	a3810f36-d2b4-4a45-ad08-a4dbfb9d27aa	TCGA-BJ-A0ZG	3ac025c9-fec6-4997-8630-085750dc84e0	TCGA-BJ-A0ZG-01A	d6ddd5ce-4f33-4bfe-80ca-ccc14ff8686c	TCGA-BJ-A0ZG-01A-11	1.98	'--	77723f72-1f1f-4740-a8b1-785d8923609f	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-BJ-A0ZG-01A-11D	'--
TCGA-THCA	a3810f36-d2b4-4a45-ad08-a4dbfb9d27aa	TCGA-BJ-A0ZG	3ac025c9-fec6-4997-8630-085750dc84e0	TCGA-BJ-A0ZG-01A	d6ddd5ce-4f33-4bfe-80ca-ccc14ff8686c	TCGA-BJ-A0ZG-01A-11	1.83	'--	c88dfdb1-5701-4c52-bd4e-6152a070308b	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.6	8.3	UV Spec	released	TCGA-BJ-A0ZG-01A-11R	'--
TCGA-THCA	a3810f36-d2b4-4a45-ad08-a4dbfb9d27aa	TCGA-BJ-A0ZG	cf6d9496-441b-4ed1-90d0-bde9f2c8fd61	TCGA-BJ-A0ZG-10A	5e7b7363-5237-4d93-b20f-3a92f2c795a4	TCGA-BJ-A0ZG-10A-01	1.71	'--	13cd29c5-0592-4397-9d73-22af0e3ac367	'--	DNA	'--	'--	0.13	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-BJ-A0ZG-10A-01D	'--
TCGA-THCA	a3810f36-d2b4-4a45-ad08-a4dbfb9d27aa	TCGA-BJ-A0ZG	cf6d9496-441b-4ed1-90d0-bde9f2c8fd61	TCGA-BJ-A0ZG-10A	5e7b7363-5237-4d93-b20f-3a92f2c795a4	TCGA-BJ-A0ZG-10A-01	'--	'--	d96e33b0-0ca9-4c54-ae36-ad00318cd836	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-BJ-A0ZG-10A-01W	'--
TCGA-THCA	8392edea-82b3-4610-87a0-f545f673e922	TCGA-IM-A3U2	09808dcb-1011-43ff-8782-5a367df02a3c	TCGA-IM-A3U2-01A	b3ba302d-66b4-4d13-99d8-1d8ebdc3b0de	TCGA-IM-A3U2-01A-11	'--	'--	b3e6bcb3-41f0-44c3-ad71-606cce36cd2b	'--	DNA	'--	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-IM-A3U2-01A-11D	'--
TCGA-THCA	8392edea-82b3-4610-87a0-f545f673e922	TCGA-IM-A3U2	09808dcb-1011-43ff-8782-5a367df02a3c	TCGA-IM-A3U2-01A	bd6884ae-ee7b-42ec-a73f-4c37784dc2ed	TCGA-IM-A3U2-01A-21	1.79	'--	2bcddf3d-67b1-4ea0-bafa-633a47565319	'--	RNA	'--	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.1	7.0	UV Spec	released	TCGA-IM-A3U2-01A-21R	'--
TCGA-THCA	8392edea-82b3-4610-87a0-f545f673e922	TCGA-IM-A3U2	09808dcb-1011-43ff-8782-5a367df02a3c	TCGA-IM-A3U2-01A	bd6884ae-ee7b-42ec-a73f-4c37784dc2ed	TCGA-IM-A3U2-01A-21	'--	'--	33afc06e-2318-4edb-8cf6-31039591c091	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-IM-A3U2-01A-21D	'--
TCGA-THCA	8392edea-82b3-4610-87a0-f545f673e922	TCGA-IM-A3U2	09808dcb-1011-43ff-8782-5a367df02a3c	TCGA-IM-A3U2-01A	bd6884ae-ee7b-42ec-a73f-4c37784dc2ed	TCGA-IM-A3U2-01A-21	'--	'--	c153b837-8dd3-4e2f-90f6-a020104989ab	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-IM-A3U2-01A-21W	'--
TCGA-THCA	8392edea-82b3-4610-87a0-f545f673e922	TCGA-IM-A3U2	5adc18e7-6ce3-49b0-abf0-32d2f48c5cc8	TCGA-IM-A3U2-10A	76fc8611-e182-44f6-b81f-2622b0006e65	TCGA-IM-A3U2-10A-01	'--	'--	1da82e9c-8ec9-4d9e-99b5-e1e5175ff24d	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-IM-A3U2-10A-01D	'--
TCGA-THCA	8392edea-82b3-4610-87a0-f545f673e922	TCGA-IM-A3U2	5adc18e7-6ce3-49b0-abf0-32d2f48c5cc8	TCGA-IM-A3U2-10A	76fc8611-e182-44f6-b81f-2622b0006e65	TCGA-IM-A3U2-10A-01	'--	'--	2064beb9-3436-43d2-8ddf-85934538db6e	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-IM-A3U2-10A-01W	'--
TCGA-THCA	085ffcdc-8600-42e2-852a-506465f716a2	TCGA-DE-A3KN	620b21c9-ac06-4154-a941-2532c775c6d8	TCGA-DE-A3KN-01A	534fa5bc-8f23-4f95-be40-1af6ad567eab	TCGA-DE-A3KN-01A-11	'--	'--	28234b34-f47f-4b00-afe1-c30667ed8222	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DE-A3KN-01A-11W	'--
TCGA-THCA	085ffcdc-8600-42e2-852a-506465f716a2	TCGA-DE-A3KN	620b21c9-ac06-4154-a941-2532c775c6d8	TCGA-DE-A3KN-01A	534fa5bc-8f23-4f95-be40-1af6ad567eab	TCGA-DE-A3KN-01A-11	1.85	'--	bee0dab5-e779-413b-94f7-f3bb9d587660	'--	RNA	'--	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.1	7.0	UV Spec	released	TCGA-DE-A3KN-01A-11R	'--
TCGA-THCA	085ffcdc-8600-42e2-852a-506465f716a2	TCGA-DE-A3KN	620b21c9-ac06-4154-a941-2532c775c6d8	TCGA-DE-A3KN-01A	534fa5bc-8f23-4f95-be40-1af6ad567eab	TCGA-DE-A3KN-01A-11	'--	'--	d0bea5ab-a6fe-47c7-866d-8cd52cc47a66	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-DE-A3KN-01A-11D	'--
TCGA-THCA	085ffcdc-8600-42e2-852a-506465f716a2	TCGA-DE-A3KN	fdfc1873-3d5e-46cb-a929-8c9f4b1697d6	TCGA-DE-A3KN-10A	03adee75-bbfb-492f-8e6d-77fcf2143347	TCGA-DE-A3KN-10A-01	'--	'--	c5eafd9f-0bfb-4202-9090-dbb8878c36a5	'--	DNA	'--	'--	0.16	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-DE-A3KN-10A-01D	'--
TCGA-THCA	085ffcdc-8600-42e2-852a-506465f716a2	TCGA-DE-A3KN	fdfc1873-3d5e-46cb-a929-8c9f4b1697d6	TCGA-DE-A3KN-10A	03adee75-bbfb-492f-8e6d-77fcf2143347	TCGA-DE-A3KN-10A-01	'--	'--	e3560890-28a0-4d27-8fc7-6f3b65852a89	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DE-A3KN-10A-01W	'--
TCGA-THCA	c9dc11ad-d3f5-4cdf-9c26-7139580b59af	TCGA-EM-A2P3	8b044707-4b65-4611-b5b4-ad0b3baf8c73	TCGA-EM-A2P3-10A	d784ca11-6f4a-441c-b59f-4092608e8367	TCGA-EM-A2P3-10A-01	'--	'--	2e7ce2fc-7659-42d2-b6a3-03862c756cf1	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EM-A2P3-10A-01W	'--
TCGA-THCA	c9dc11ad-d3f5-4cdf-9c26-7139580b59af	TCGA-EM-A2P3	8b044707-4b65-4611-b5b4-ad0b3baf8c73	TCGA-EM-A2P3-10A	d784ca11-6f4a-441c-b59f-4092608e8367	TCGA-EM-A2P3-10A-01	'--	'--	499061c3-8e9a-4c3a-9d0d-05a37086596f	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EM-A2P3-10A-01D	'--
TCGA-THCA	c9dc11ad-d3f5-4cdf-9c26-7139580b59af	TCGA-EM-A2P3	9989e65f-210f-4357-ac69-f90b76590ef8	TCGA-EM-A2P3-01A	058c3b30-cbb8-4343-bfe1-996791dc04f1	TCGA-EM-A2P3-01A-11	1.86	'--	06793345-f223-4f7d-93a5-9c21ddfc1c81	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.5	7.1	UV Spec	released	TCGA-EM-A2P3-01A-11R	'--
TCGA-THCA	c9dc11ad-d3f5-4cdf-9c26-7139580b59af	TCGA-EM-A2P3	9989e65f-210f-4357-ac69-f90b76590ef8	TCGA-EM-A2P3-01A	058c3b30-cbb8-4343-bfe1-996791dc04f1	TCGA-EM-A2P3-01A-11	'--	'--	3e97b0c2-7415-405b-976b-b8ead88b6c82	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EM-A2P3-01A-11W	'--
TCGA-THCA	c9dc11ad-d3f5-4cdf-9c26-7139580b59af	TCGA-EM-A2P3	9989e65f-210f-4357-ac69-f90b76590ef8	TCGA-EM-A2P3-01A	058c3b30-cbb8-4343-bfe1-996791dc04f1	TCGA-EM-A2P3-01A-11	'--	'--	5040d1e7-b621-4089-aa42-bae2448f5fac	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EM-A2P3-01A-11D	'--
TCGA-THCA	24cf6397-60ef-4635-81f0-78a67157aac0	TCGA-EM-A3OA	8b048263-6c2f-4bf6-8f37-c69da9f3839f	TCGA-EM-A3OA-01A	2e90cc13-7a2d-4f5b-9143-4a00fff0d1c7	TCGA-EM-A3OA-01A-11	'--	'--	29a3a3ca-a41f-4e71-9201-5590cb2b86cf	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EM-A3OA-01A-11W	'--
TCGA-THCA	24cf6397-60ef-4635-81f0-78a67157aac0	TCGA-EM-A3OA	8b048263-6c2f-4bf6-8f37-c69da9f3839f	TCGA-EM-A3OA-01A	2e90cc13-7a2d-4f5b-9143-4a00fff0d1c7	TCGA-EM-A3OA-01A-11	1.85	'--	3c9c9f7d-16d9-4ef7-86a8-7b06a0776136	'--	RNA	'--	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.3	8.1	UV Spec	released	TCGA-EM-A3OA-01A-11R	'--
TCGA-THCA	24cf6397-60ef-4635-81f0-78a67157aac0	TCGA-EM-A3OA	8b048263-6c2f-4bf6-8f37-c69da9f3839f	TCGA-EM-A3OA-01A	2e90cc13-7a2d-4f5b-9143-4a00fff0d1c7	TCGA-EM-A3OA-01A-11	'--	'--	a53661f4-b2d7-4d25-8416-98f85a82b59c	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EM-A3OA-01A-11D	'--
TCGA-THCA	24cf6397-60ef-4635-81f0-78a67157aac0	TCGA-EM-A3OA	cc8519d3-1d5a-4895-a850-e6c7662eda6d	TCGA-EM-A3OA-10A	40d462b2-56a6-4f49-b688-91bec07dfcc7	TCGA-EM-A3OA-10A-01	'--	'--	699dfd2c-e59f-4946-81af-129fae99203d	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EM-A3OA-10A-01D	'--
TCGA-THCA	24cf6397-60ef-4635-81f0-78a67157aac0	TCGA-EM-A3OA	cc8519d3-1d5a-4895-a850-e6c7662eda6d	TCGA-EM-A3OA-10A	40d462b2-56a6-4f49-b688-91bec07dfcc7	TCGA-EM-A3OA-10A-01	'--	'--	a5c900d1-d904-4adf-90b2-5ccd7df83b0c	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EM-A3OA-10A-01W	'--
TCGA-THCA	75a93f0e-cd41-43c6-a303-ff37e31395e9	TCGA-CE-A27D	1807ceee-28e1-4e8d-a1c4-6f6ad60ee310	TCGA-CE-A27D-01A	88188dda-f374-45d7-a60b-31923f3d5e28	TCGA-CE-A27D-01A-11	1.87	'--	5f4ad5e7-96ed-4aef-8798-3b33a133caac	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.2	7.5	UV Spec	released	TCGA-CE-A27D-01A-11R	'--
TCGA-THCA	75a93f0e-cd41-43c6-a303-ff37e31395e9	TCGA-CE-A27D	1807ceee-28e1-4e8d-a1c4-6f6ad60ee310	TCGA-CE-A27D-01A	88188dda-f374-45d7-a60b-31923f3d5e28	TCGA-CE-A27D-01A-11	1.93	'--	8e988581-d123-4747-b231-c275ff718bb5	'--	DNA	'--	'--	0.13	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-CE-A27D-01A-11D	'--
TCGA-THCA	75a93f0e-cd41-43c6-a303-ff37e31395e9	TCGA-CE-A27D	1807ceee-28e1-4e8d-a1c4-6f6ad60ee310	TCGA-CE-A27D-01A	88188dda-f374-45d7-a60b-31923f3d5e28	TCGA-CE-A27D-01A-11	'--	'--	bf50092a-0a8a-4286-8bdd-7768f00e95bf	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-CE-A27D-01A-11W	'--
TCGA-THCA	75a93f0e-cd41-43c6-a303-ff37e31395e9	TCGA-CE-A27D	c850c70d-e86d-4f21-a6c3-62976a48033e	TCGA-CE-A27D-10A	fcb4da4c-8d88-4241-8ae4-73c37217dd8c	TCGA-CE-A27D-10A-01	'--	'--	300e9a50-9bdf-4284-865d-28ec72b82f8f	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-CE-A27D-10A-01W	'--
TCGA-THCA	75a93f0e-cd41-43c6-a303-ff37e31395e9	TCGA-CE-A27D	c850c70d-e86d-4f21-a6c3-62976a48033e	TCGA-CE-A27D-10A	fcb4da4c-8d88-4241-8ae4-73c37217dd8c	TCGA-CE-A27D-10A-01	1.98	'--	e946f21e-f9c6-4d65-af41-31b8fa5f7727	'--	DNA	'--	'--	0.2	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-CE-A27D-10A-01D	'--
TCGA-THCA	754866ea-d5ca-451a-98e4-6e0c430d3652	TCGA-KS-A41I	214dec5a-0307-4d25-953c-d4e2317840f4	TCGA-KS-A41I-11A	6cbc6f32-c751-46b7-91bd-9fe1074a915d	TCGA-KS-A41I-11A-11	'--	'--	6254113b-968b-43ce-8f50-45da55d6adc8	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-KS-A41I-11A-11W	'--
TCGA-THCA	754866ea-d5ca-451a-98e4-6e0c430d3652	TCGA-KS-A41I	214dec5a-0307-4d25-953c-d4e2317840f4	TCGA-KS-A41I-11A	6cbc6f32-c751-46b7-91bd-9fe1074a915d	TCGA-KS-A41I-11A-11	'--	'--	cf1d2afd-2757-410c-9877-1b5b3c47fbb0	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-KS-A41I-11A-11D	'--
TCGA-THCA	754866ea-d5ca-451a-98e4-6e0c430d3652	TCGA-KS-A41I	214dec5a-0307-4d25-953c-d4e2317840f4	TCGA-KS-A41I-11A	6cbc6f32-c751-46b7-91bd-9fe1074a915d	TCGA-KS-A41I-11A-11	1.82	'--	f0ad50fc-a6b2-4833-86fc-1de6ff65cfb9	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.42	8.9	UV Spec	released	TCGA-KS-A41I-11A-11R	'--
TCGA-THCA	754866ea-d5ca-451a-98e4-6e0c430d3652	TCGA-KS-A41I	b9d3b3ab-2980-4904-bf78-6aa3c96ddd8f	TCGA-KS-A41I-01A	b5ad8267-04bf-4d53-8725-5e0b6ba92acd	TCGA-KS-A41I-01A-11	'--	'--	3895addd-e789-40e4-9577-fff767a5d3f4	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-KS-A41I-01A-11D	'--
TCGA-THCA	754866ea-d5ca-451a-98e4-6e0c430d3652	TCGA-KS-A41I	b9d3b3ab-2980-4904-bf78-6aa3c96ddd8f	TCGA-KS-A41I-01A	b5ad8267-04bf-4d53-8725-5e0b6ba92acd	TCGA-KS-A41I-01A-11	'--	'--	540f632a-cc8e-4577-ba94-ba38151136e2	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-KS-A41I-01A-11W	'--
TCGA-THCA	754866ea-d5ca-451a-98e4-6e0c430d3652	TCGA-KS-A41I	b9d3b3ab-2980-4904-bf78-6aa3c96ddd8f	TCGA-KS-A41I-01A	b5ad8267-04bf-4d53-8725-5e0b6ba92acd	TCGA-KS-A41I-01A-11	1.81	'--	c08e6c7c-b54f-4c63-a448-1d19998035d9	'--	RNA	'--	'--	0.15	mirVana (Allprep DNA) RNA	Yes	0.99	8.1	UV Spec	released	TCGA-KS-A41I-01A-11R	'--
TCGA-THCA	d579370b-8aa7-4472-9e28-43c761be3eda	TCGA-DJ-A3UM	2818e86a-e5a4-49fb-9f1f-e94397141080	TCGA-DJ-A3UM-10A	aed716bf-2885-4315-91be-eb3561f9c952	TCGA-DJ-A3UM-10A-01	'--	'--	503c1153-71af-4734-b3f5-23928c18eb15	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A3UM-10A-01W	'--
TCGA-THCA	d579370b-8aa7-4472-9e28-43c761be3eda	TCGA-DJ-A3UM	2818e86a-e5a4-49fb-9f1f-e94397141080	TCGA-DJ-A3UM-10A	aed716bf-2885-4315-91be-eb3561f9c952	TCGA-DJ-A3UM-10A-01	'--	'--	99ff39fc-538f-46f1-ab65-c73b747eb420	'--	DNA	'--	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A3UM-10A-01D	'--
TCGA-THCA	d579370b-8aa7-4472-9e28-43c761be3eda	TCGA-DJ-A3UM	3722c788-ed16-4abb-8e0f-8fc7d3416ca4	TCGA-DJ-A3UM-01A	e5b55849-a114-40b6-8b95-eec8ab442959	TCGA-DJ-A3UM-01A-11	'--	'--	27ba304b-bae0-4bc3-9563-17e6afbe43e0	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A3UM-01A-11D	'--
TCGA-THCA	d579370b-8aa7-4472-9e28-43c761be3eda	TCGA-DJ-A3UM	3722c788-ed16-4abb-8e0f-8fc7d3416ca4	TCGA-DJ-A3UM-01A	e5b55849-a114-40b6-8b95-eec8ab442959	TCGA-DJ-A3UM-01A-11	'--	'--	2be278df-4887-49a5-a90e-ca6d03c611cc	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A3UM-01A-11W	'--
TCGA-THCA	d579370b-8aa7-4472-9e28-43c761be3eda	TCGA-DJ-A3UM	3722c788-ed16-4abb-8e0f-8fc7d3416ca4	TCGA-DJ-A3UM-01A	e5b55849-a114-40b6-8b95-eec8ab442959	TCGA-DJ-A3UM-01A-11	1.9	'--	cf6fbd10-9017-4acf-8fb2-8e813f9ec81b	'--	RNA	'--	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.4	8.2	UV Spec	released	TCGA-DJ-A3UM-01A-11R	'--
TCGA-THCA	3b5582e4-58af-4a01-b83d-6fe9704f2b43	TCGA-ET-A3BN	1f4d0750-d896-43c8-8528-abf2c7f4a6ad	TCGA-ET-A3BN-10A	24bee849-845c-4516-89ff-3401d23134d8	TCGA-ET-A3BN-10A-01	'--	'--	05c264ef-fe38-46cf-81c2-c139d40244ab	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-ET-A3BN-10A-01W	'--
TCGA-THCA	3b5582e4-58af-4a01-b83d-6fe9704f2b43	TCGA-ET-A3BN	1f4d0750-d896-43c8-8528-abf2c7f4a6ad	TCGA-ET-A3BN-10A	24bee849-845c-4516-89ff-3401d23134d8	TCGA-ET-A3BN-10A-01	'--	'--	1ca9fc8f-cb21-47fd-b7c3-951c7dc2c720	'--	DNA	'--	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-ET-A3BN-10A-01D	'--
TCGA-THCA	3b5582e4-58af-4a01-b83d-6fe9704f2b43	TCGA-ET-A3BN	a0224d95-faab-4d4a-ae9f-1e5715dbc99a	TCGA-ET-A3BN-01A	b899d7ab-2674-4976-beb0-f5fd0113f63d	TCGA-ET-A3BN-01A-11	'--	'--	3a3c7663-6f50-475e-a022-f0d6742a6588	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-ET-A3BN-01A-11W	'--
TCGA-THCA	3b5582e4-58af-4a01-b83d-6fe9704f2b43	TCGA-ET-A3BN	a0224d95-faab-4d4a-ae9f-1e5715dbc99a	TCGA-ET-A3BN-01A	b899d7ab-2674-4976-beb0-f5fd0113f63d	TCGA-ET-A3BN-01A-11	1.76	'--	82b4db99-7b36-484b-a319-617eb2ed9bd2	'--	RNA	'--	'--	0.15	mirVana (Allprep DNA) RNA	Yes	2.0	7.6	UV Spec	released	TCGA-ET-A3BN-01A-11R	'--
TCGA-THCA	3b5582e4-58af-4a01-b83d-6fe9704f2b43	TCGA-ET-A3BN	a0224d95-faab-4d4a-ae9f-1e5715dbc99a	TCGA-ET-A3BN-01A	b899d7ab-2674-4976-beb0-f5fd0113f63d	TCGA-ET-A3BN-01A-11	'--	'--	ff6f4870-b9e0-475f-af17-84d0d70292e2	'--	DNA	'--	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-ET-A3BN-01A-11D	'--
TCGA-THCA	212aa9c4-610d-4286-9ca2-ae6c87b9bc0e	TCGA-ET-A2N0	94391166-4073-4d6d-8612-2e4b3b03e384	TCGA-ET-A2N0-10A	4cc467af-8ab0-494a-84cb-a99e1b6e16ee	TCGA-ET-A2N0-10A-01	'--	'--	032553b2-c910-4d20-93cd-66dbec72cce8	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-ET-A2N0-10A-01W	'--
TCGA-THCA	212aa9c4-610d-4286-9ca2-ae6c87b9bc0e	TCGA-ET-A2N0	94391166-4073-4d6d-8612-2e4b3b03e384	TCGA-ET-A2N0-10A	4cc467af-8ab0-494a-84cb-a99e1b6e16ee	TCGA-ET-A2N0-10A-01	'--	'--	1ddc105a-e72b-4f45-a74f-842e10febd7c	'--	DNA	'--	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-ET-A2N0-10A-01D	'--
TCGA-THCA	212aa9c4-610d-4286-9ca2-ae6c87b9bc0e	TCGA-ET-A2N0	9adf69c1-fcf7-46b2-b693-257788a8786c	TCGA-ET-A2N0-01A	556e6f3f-e321-43dd-b174-e913efca261f	TCGA-ET-A2N0-01A-11	'--	'--	45babc26-fb5a-4cba-b5ed-0769edf5d822	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-ET-A2N0-01A-11W	'--
TCGA-THCA	212aa9c4-610d-4286-9ca2-ae6c87b9bc0e	TCGA-ET-A2N0	9adf69c1-fcf7-46b2-b693-257788a8786c	TCGA-ET-A2N0-01A	556e6f3f-e321-43dd-b174-e913efca261f	TCGA-ET-A2N0-01A-11	'--	'--	46f199ff-e77e-4a1c-84c5-af0a7eedd0d8	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-ET-A2N0-01A-11D	'--
TCGA-THCA	212aa9c4-610d-4286-9ca2-ae6c87b9bc0e	TCGA-ET-A2N0	9adf69c1-fcf7-46b2-b693-257788a8786c	TCGA-ET-A2N0-01A	556e6f3f-e321-43dd-b174-e913efca261f	TCGA-ET-A2N0-01A-11	1.87	'--	ac628be8-b035-4eca-9304-912326e4bd4a	'--	RNA	'--	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.9	7.6	UV Spec	released	TCGA-ET-A2N0-01A-11R	'--
TCGA-THCA	5832c002-e5a4-45bc-b8f9-dbb841fd22f3	TCGA-J8-A3O0	bdd239ba-dbc5-4f30-ad5d-8159c67e7597	TCGA-J8-A3O0-01A	5403d0ff-7212-4b24-89dc-3c63b458eb9f	TCGA-J8-A3O0-01A-11	'--	'--	5f3b0775-b421-4525-b041-6eebd9b163c1	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-J8-A3O0-01A-11W	'--
TCGA-THCA	5832c002-e5a4-45bc-b8f9-dbb841fd22f3	TCGA-J8-A3O0	bdd239ba-dbc5-4f30-ad5d-8159c67e7597	TCGA-J8-A3O0-01A	5403d0ff-7212-4b24-89dc-3c63b458eb9f	TCGA-J8-A3O0-01A-11	'--	'--	68e6f1dd-eb2e-48c8-ba77-7f528d9220e0	'--	DNA	'--	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-J8-A3O0-01A-11D	'--
